Entity properties name,Variable DCID,Variable observation date,Variable observation value,Variable properties name,Smoothed_Value
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-11,9,Air Quality Index,12.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-12,1,Air Quality Index,11.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-13,7,Air Quality Index,9.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-14,10,Air Quality Index,7.71428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-15,11,Air Quality Index,9.42857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-16,8,Air Quality Index,12.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-17,8,Air Quality Index,16.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-18,21,Air Quality Index,19.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-19,22,Air Quality Index,20
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-20,38,Air Quality Index,18.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-21,29,Air Quality Index,18.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-22,14,Air Quality Index,17
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-23,0,Air Quality Index,16
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-24,5,Air Quality Index,12.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-25,11,Air Quality Index,10.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-26,15,Air Quality Index,12
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-27,13,Air Quality Index,12
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-28,13,Air Quality Index,13
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-29,27,Air Quality Index,13.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-06-30,0,Air Quality Index,12.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-01,12,Air Quality Index,12.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-02,13,Air Quality Index,12.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-03,10,Air Quality Index,10.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-04,11,Air Quality Index,13.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-05,15,Air Quality Index,17.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-06,15,Air Quality Index,18.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-07,20,Air Quality Index,17.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-08,37,Air Quality Index,16
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-09,22,Air Quality Index,15.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-10,0,Air Quality Index,16.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-11,3,Air Quality Index,14.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-12,11,Air Quality Index,11.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-13,22,Air Quality Index,9.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-14,8,Air Quality Index,12.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-15,13,Air Quality Index,14.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-16,12,Air Quality Index,15.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-17,17,Air Quality Index,16.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-18,19,Air Quality Index,15.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-19,18,Air Quality Index,14.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-20,26,Air Quality Index,12.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-21,6,Air Quality Index,13.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-22,4,Air Quality Index,14.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-23,0,Air Quality Index,15
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-24,19,Air Quality Index,14.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-25,28,Air Quality Index,17.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-26,22,Air Quality Index,20.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-27,24,Air Quality Index,25
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-28,25,Air Quality Index,26.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-29,25,Air Quality Index,22.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-30,32,Air Quality Index,22.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-07-31,28,Air Quality Index,24.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-01,4,Air Quality Index,26
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-02,20,Air Quality Index,23.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-03,39,Air Quality Index,20.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-04,34,Air Quality Index,17.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-05,10,Air Quality Index,17.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-06,7,Air Quality Index,16.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-07,8,Air Quality Index,12
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-08,6,Air Quality Index,8.28571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-09,11,Air Quality Index,10.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-10,8,Air Quality Index,11.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-11,8,Air Quality Index,15.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-12,23,Air Quality Index,23.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-13,19,Air Quality Index,29.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-14,36,Air Quality Index,30.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-15,62,Air Quality Index,31
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-16,51,Air Quality Index,29.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-17,16,Air Quality Index,29.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-18,10,Air Quality Index,27.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-19,10,Air Quality Index,21.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-20,19,Air Quality Index,16.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-21,23,Air Quality Index,16.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-22,23,Air Quality Index,17.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-23,13,Air Quality Index,19.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-24,15,Air Quality Index,19.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-25,17,Air Quality Index,20.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-26,25,Air Quality Index,19.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-27,19,Air Quality Index,21.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-28,29,Air Quality Index,20.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-29,19,Air Quality Index,20.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-30,26,Air Quality Index,16.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-08-31,11,Air Quality Index,16.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-01,13,Air Quality Index,15
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-02,1,Air Quality Index,15.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-03,15,Air Quality Index,15.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-04,20,Air Quality Index,18.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-05,25,Air Quality Index,21.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-06,24,Air Quality Index,22.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-07,31,Air Quality Index,22.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-08,33,Air Quality Index,26.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-09,8,Air Quality Index,27.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-10,19,Air Quality Index,31.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-11,44,Air Quality Index,32.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-12,35,Air Quality Index,33.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-13,51,Air Quality Index,38.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-14,35,Air Quality Index,45
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-15,43,Air Quality Index,46.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-16,44,Air Quality Index,43.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-17,63,Air Quality Index,42.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-18,53,Air Quality Index,44.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-19,15,Air Quality Index,47.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-20,43,Air Quality Index,46.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-21,51,Air Quality Index,38.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-22,64,Air Quality Index,31.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-23,36,Air Quality Index,31.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-24,8,Air Quality Index,27.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-25,3,Air Quality Index,21.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-26,18,Air Quality Index,14.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-27,10,Air Quality Index,15.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-28,9,Air Quality Index,17.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-29,19,Air Quality Index,19
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-09-30,40,Air Quality Index,18
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-01,24,Air Quality Index,17.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-02,13,Air Quality Index,18.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-03,11,Air Quality Index,18.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-04,9,Air Quality Index,16.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-05,16,Air Quality Index,15.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-06,18,Air Quality Index,14
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-07,26,Air Quality Index,13.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-08,15,Air Quality Index,14
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-09,3,Air Quality Index,13
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-10,9,Air Quality Index,13.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-11,11,Air Quality Index,10.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-12,9,Air Quality Index,9.85714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-13,21,Air Quality Index,13.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-14,6,Air Quality Index,14
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-15,10,Air Quality Index,12.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-16,26,Air Quality Index,14.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-17,15,Air Quality Index,16.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-18,3,Air Quality Index,24.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-19,22,Air Quality Index,30.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-20,31,Air Quality Index,31.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-21,62,Air Quality Index,37.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-23,53,Air Quality Index,44.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-24,36,Air Quality Index,44
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-25,56,Air Quality Index,43.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-26,54,Air Quality Index,35.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-29,16,Air Quality Index,29.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-30,26,Air Quality Index,26.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-10-31,10,Air Quality Index,22
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-01,6,Air Quality Index,15.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-02,15,Air Quality Index,14.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-03,27,Air Quality Index,16.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-04,8,Air Quality Index,21.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-05,11,Air Quality Index,23.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-06,36,Air Quality Index,28.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-07,49,Air Quality Index,27.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-08,19,Air Quality Index,28.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-09,48,Air Quality Index,27.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-10,22,Air Quality Index,23.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-11,15,Air Quality Index,21.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-12,4,Air Quality Index,26.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-13,10,Air Quality Index,27.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-14,30,Air Quality Index,26.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-15,57,Air Quality Index,29.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-16,57,Air Quality Index,36.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-17,14,Air Quality Index,41
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-22,35,Air Quality Index,41
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-23,52,Air Quality Index,36.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-24,42,Air Quality Index,30.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-28,30,Air Quality Index,30.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-29,25,Air Quality Index,33.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-11-30,18,Air Quality Index,28.1428571428571
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-12-01,14,Air Quality Index,29.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-12-02,56,Air Quality Index,33.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-12-04,12,Air Quality Index,38.4285714285714
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-12-05,52,Air Quality Index,41.5714285714286
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-12-08,59,Air Quality Index,47.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-12-09,58,Air Quality Index,47.7142857142857
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-12-10,40,Air Quality Index,53.2857142857143
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-12-11,58,Air Quality Index,55
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-12-13,55,Air Quality Index,55.8571428571429
Juneau City and Borough,AirQualityIndex_AirPollutant,2010-12-15,51,Air Quality Index,57
